winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_is_incumbent
SpaceX,{'p_317_0': 'SpaceX'},4.135235313566503e+18,"{'China': 0.8486495169591394, 'France': 0.8284259860736377, 'Germany': 0.7759993753763176, 'India': 0.788419796816472, 'Israel': 0.7294767918751228, 'Japan': 0.7802885933021281, 'Russia': 0.9152332468315593, 'UAE': 0.8027808844466692, 'UK': 0.6952189737585494, 'ULA': 0.6843566864362596, 'USA': 0.5764057975100216, 'SpaceX': 0.9582687148581506}",317,2020,0.9474179833413123,True,SpaceX,0.043035468026591306,2,0.0,True
SpaceX,{'p_319_0': 'SpaceX'},4893618004634.624,"{'China': 0.5133839627562973, 'France': 0.44332913873047736, 'Germany': 0.9133273679110306, 'India': 0.5277483513539581, 'Israel': 0.6495731541175119, 'Japan': 0.7419453720043013, 'Russia': 0.5382110729869687, 'UAE': 0.8908084229903745, 'UK': 0.7426077789070099, 'ULA': 0.6565066885463198, 'USA': 0.8056838001719859, 'SpaceX': 0.9466267266721057}",319,2013,0.9474179833413123,True,SpaceX,0.03329935876107504,2,0.0,True
UAE,"{'p_324_1': 'UAE', 'p_324_0': 'UAE'}",2.516815861401847e+18,"{'China': 0.7870586954111987, 'France': 0.6768343543111761, 'Germany': 0.5448075209942022, 'India': 0.5422852148983757, 'Israel': 0.6793549838656813, 'Japan': 0.7656099679882752, 'Russia': 0.5358972913847372, 'UAE': 0.9330338939218902, 'UK': 0.6863572203266359, 'ULA': 0.4804574944169932, 'USA': 0.9321950369396598, 'SpaceX': 0.931651851709132}",324,2016,0.8450644872980295,True,SpaceX,0.0008388569822304071,3,0.10235349604328281,True
ULA,"{'p_325_1': 'ULA', 'p_325_0': 'ULA'}",6004406701674.224,"{'China': 0.6955747874240851, 'France': 0.7545477805056003, 'Germany': 0.7860569222756429, 'India': 0.884445577648475, 'Israel': 0.801793182223714, 'Japan': 0.678882344552346, 'Russia': 0.8108175959080314, 'UAE': 0.8777589230624302, 'UK': 0.4805286095294783, 'ULA': 0.9422517110517199, 'USA': 0.6674535996404154, 'SpaceX': 0.9404110669231598}",325,2013,0.6433396218697132,True,SpaceX,0.0018406441285601094,2,0.30407836147159917,True
SpaceX,{'p_327_0': 'SpaceX'},2.7723221821835818e+17,"{'China': 0.30560950122945824, 'France': 0.576361278652496, 'Germany': 0.8645023824163732, 'India': 0.7629188382909038, 'Israel': 0.700055445326245, 'Japan': 0.5444433757772047, 'Russia': 0.7227823723209671, 'UAE': 0.6351350716342562, 'UK': 0.8315034307276344, 'ULA': 0.5664324167765652, 'USA': 0.8073129900464182, 'SpaceX': 0.9268695968716135}",327,2024,0.9474179833413123,True,SpaceX,0.062367214455240294,1,0.0,True
SpaceX,"{'p_329_1': 'SpaceX', 'p_329_0': 'SpaceX'}",5746597739069.178,"{'China': 0.8388616131300897, 'France': 0.5050449842730694, 'Germany': 0.6712897974242054, 'India': 0.7211609316889768, 'Israel': 0.8483061241771493, 'Japan': 0.8449812984984043, 'Russia': 0.6305814623250541, 'UAE': 0.6623456603877235, 'UK': 0.5376643063659686, 'ULA': 0.6862902577414856, 'USA': 0.3927628979597757, 'SpaceX': 0.9303744598339716}",329,2013,0.9474179833413123,True,SpaceX,0.08206833565682226,1,0.0,True
SpaceX,"{'p_332_1': 'SpaceX', 'p_332_4': 'SpaceX'}",3.4715942568224604e+18,"{'China': 0.7692397468840818, 'France': 0.6350844280826548, 'Germany': 0.7921532863110367, 'India': 0.7264440413160513, 'Israel': 0.7762044640246886, 'Japan': 0.5859674348435417, 'Russia': 0.7046372873443382, 'UAE': 0.8505491475623153, 'UK': 0.6637415194653012, 'ULA': 0.526348141171641, 'USA': 0.6284412644246002, 'SpaceX': 0.9515297313361528}",332,2022,0.9474179833413123,True,SpaceX,0.10098058377383756,1,0.0,True
SpaceX,{'p_333_0': 'SpaceX'},4.901928920901743e+18,"{'China': 0.7879240514680399, 'France': 0.7782745903201513, 'Germany': 0.7276429342045074, 'India': 0.7380518453552347, 'Israel': 0.7339331599370353, 'Japan': 0.7102662177632817, 'Russia': 0.9141374449905785, 'UAE': 0.9153317114464004, 'UK': 0.8750350880072394, 'ULA': 0.6005111288577293, 'USA': 0.47017216555867947, 'SpaceX': 0.9459881791298674}",333,2025,0.9474179833413123,True,SpaceX,0.03065646768346708,3,0.0,True
Germany,"{'p_337_1': 'Germany', 'p_337_0': 'Germany'}",6478091843130.243,"{'China': 0.7766803255052838, 'France': 0.7635140933204938, 'Germany': 0.9403659507434925, 'India': 0.7603922227718943, 'Israel': 0.669616914131092, 'Japan': 0.6581734893697705, 'Russia': 0.9179960968043493, 'UAE': 0.8769812493846775, 'UK': 0.8626737543913015, 'ULA': 0.5473454274549053, 'USA': 0.8338600403571251, 'SpaceX': 0.9082646880998911}",337,2013,0.6696646208242205,True,SpaceX,0.022369853939143147,3,0.2777533625170918,True
SpaceX,{'p_339_0': 'SpaceX'},3.7911780320195603e+17,"{'China': 0.7537504650955585, 'France': 0.6458312691448271, 'Germany': 0.6973423404169216, 'India': 0.7666420919554287, 'Israel': 0.5923176732647226, 'Japan': 0.6976734150614892, 'Russia': 0.616075585971191, 'UAE': 0.6830387908196031, 'UK': 0.7856871704293736, 'ULA': 0.8260256393447196, 'USA': 0.6475834621817822, 'SpaceX': 0.9375050998711814}",339,2023,0.9474179833413123,True,SpaceX,0.11147946052646174,1,0.0,True
SpaceX,{'p_340_0': 'SpaceX'},1.1018646377309692e+18,"{'China': 0.6023353189027999, 'France': 0.7733792520981398, 'Germany': 0.778007361629423, 'India': 0.7911185444064753, 'Israel': 0.7107708080894896, 'Japan': 0.6049354403779257, 'Russia': 0.6643656908470206, 'UAE': 0.6048116142169624, 'UK': 0.6347529534357028, 'ULA': 0.8165215417238213, 'USA': 0.7662314615372119, 'SpaceX': 0.9372645990850855}",340,2022,0.9474179833413123,True,SpaceX,0.12074305736126423,1,0.0,True
SpaceX,"{'p_350_0': 'SpaceX', 'p_350_1': 'SpaceX'}",3.064753389313287e+18,"{'China': 0.4591421924853924, 'France': 0.5285311399415789, 'Germany': 0.6266370228559964, 'India': 0.8367924371699269, 'Israel': 0.6042520990357663, 'Japan': 0.7649618340507531, 'Russia': 0.7017712462284089, 'UAE': 0.8059326917770755, 'UK': 0.6405623323335117, 'ULA': 0.795886219827682, 'USA': 0.6998502041407024, 'SpaceX': 0.916801149329803}",350,2025,0.9474179833413123,True,SpaceX,0.08000871215987604,1,0.0,True
SpaceX,{'p_351_0': 'SpaceX'},1.6529348186411804e+18,"{'China': 0.5350658926472339, 'France': 0.6232550482252858, 'Germany': 0.8574875759877997, 'India': 0.6409884397278276, 'Israel': 0.7449469975992852, 'Japan': 0.5731312007019657, 'Russia': 0.7134441917510065, 'UAE': 0.7010457550661908, 'UK': 0.9001633847882201, 'ULA': 0.6033629938947663, 'USA': 0.7951364154884389, 'SpaceX': 0.9259897394715092}",351,2016,0.9474179833413123,True,SpaceX,0.025826354683289088,2,0.0,True
SpaceX,{'p_353_1': 'SpaceX'},3.1856002437019003e+18,"{'China': 0.7506042432956557, 'France': 0.6809898309261131, 'Germany': 0.8465025696944083, 'India': 0.7641678327668116, 'Israel': 0.5747624092133214, 'Japan': 0.7454933637134662, 'Russia': 0.4575935156075392, 'UAE': 0.6440020427712732, 'UK': 0.5881280004903495, 'ULA': 0.8427965125994035, 'USA': 0.5838491854245573, 'SpaceX': 0.9056208821112872}",353,2017,0.9474179833413123,True,SpaceX,0.059118312416878926,1,0.0,True
SpaceX,{'p_354_0': 'SpaceX'},4249123864641.8296,"{'China': 0.6040319274371708, 'France': 0.825196460525775, 'Germany': 0.7316197709122492, 'India': 0.7343475371586161, 'Israel': 0.9330003649822988, 'Japan': 0.9492622205561374, 'Russia': 0.8318879507797103, 'UAE': 0.9572136988303216, 'UK': 0.683529763694828, 'ULA': 0.93802657362685, 'USA': 0.5648305662036464, 'SpaceX': 0.9623897618038301}",354,2013,0.9474179833413123,True,SpaceX,0.005176062973508477,5,0.0,True
SpaceX,{'p_361_0': 'SpaceX'},2.0326853327379786e+18,"{'China': 0.5747143420358416, 'France': 0.839343423536582, 'Germany': 0.8515580385121799, 'India': 0.579697930364052, 'Israel': 0.4459527214678797, 'Japan': 0.6041064271501123, 'Russia': 0.8341984494860151, 'UAE': 0.7437446942770163, 'UK': 0.48712498604495147, 'ULA': 0.8484373447802374, 'USA': 0.8779223567658198, 'SpaceX': 0.9205536003889826}",361,2014,0.9474179833413123,True,SpaceX,0.04263124362316284,2,0.0,True
SpaceX,{'p_362_1': 'SpaceX'},8.099382165991875e+17,"{'China': 0.7837041915530718, 'France': 0.38472408741724123, 'Germany': 0.7828594731995197, 'India': 0.6959800902229558, 'Israel': 0.7111934176437957, 'Japan': 0.4601084093778111, 'Russia': 0.8206975538855524, 'UAE': 0.833714073073315, 'UK': 0.7602500481372791, 'ULA': 0.7356400401515961, 'USA': 0.6833165829229484, 'SpaceX': 0.9207963098422128}",362,2019,0.9474179833413123,True,SpaceX,0.08708223676889781,1,0.0,True
SpaceX,"{'p_368_1': 'SpaceX', 'p_368_0': 'SpaceX'}",5.677347872934552e+18,"{'China': 0.8260759067516615, 'France': 0.5800167912843661, 'Germany': 0.9249247550229069, 'India': 0.7635501580014115, 'Israel': 0.6774779303207049, 'Japan': 0.7306651288078722, 'Russia': 0.6840500960434911, 'UAE': 0.7579598002444529, 'UK': 0.5935027759651446, 'ULA': 0.6980342166461646, 'USA': 0.7391397485141045, 'SpaceX': 0.9355298593293043}",368,2022,0.9474179833413123,True,SpaceX,0.010605104306397384,2,0.0,True
SpaceX,{'p_369_0': 'SpaceX'},1482393236578.487,"{'China': 0.7156280423285034, 'France': 0.752735832154613, 'Germany': 0.7149914160053024, 'India': 0.7072311801438387, 'Israel': 0.7066969986616257, 'Japan': 0.4337447073344285, 'Russia': 0.6322416454519187, 'UAE': 0.7820797216708766, 'UK': 0.8539015030029377, 'ULA': 0.6640855317392769, 'USA': 0.40735568298683084, 'SpaceX': 0.9305542768487604}",369,2012,0.9474179833413123,True,SpaceX,0.0766527738458227,1,0.0,True
SpaceX,{'p_370_0': 'SpaceX'},8.697418389652908e+17,"{'China': 0.9181667886568925, 'France': 0.7246172369468832, 'Germany': 0.7992306559386654, 'India': 0.636382715642397, 'Israel': 0.6789200414326567, 'Japan': 0.7844879884322914, 'Russia': 0.8340690151113692, 'UAE': 0.8570623237481582, 'UK': 0.9303313106776607, 'ULA': 0.741410366673185, 'USA': 0.42461819150307034, 'SpaceX': 0.9322306712279954}",370,2014,0.9474179833413123,True,SpaceX,0.0018993605503346833,3,0.0,True
Germany,"{'p_371_0': 'Germany', 'p_371_1': 'Germany'}",3.410977512158221e+18,"{'China': 0.6819395828324971, 'France': 0.8029427014810515, 'Germany': 0.9324857639908172, 'India': 0.8539938908521096, 'Israel': 0.7048951311393176, 'Japan': 0.7479888867362541, 'Russia': 0.5990503600689264, 'UAE': 0.8131351215098359, 'UK': 0.813958003283746, 'ULA': 0.8368396513498176, 'USA': 0.9106218418078547, 'SpaceX': 0.9281672187110399}",371,2021,0.6696646208242205,True,SpaceX,0.004318545279777264,3,0.2777533625170918,True
SpaceX,{'p_372_0': 'SpaceX'},1.586029857792606e+18,"{'China': 0.8247299358738568, 'France': 0.5310449690687054, 'Germany': 0.8903433675641312, 'India': 0.768874589439829, 'Israel': 0.7582123927587172, 'Japan': 0.76830270345468, 'Russia': 0.7703431062916175, 'UAE': 0.8354347544652846, 'UK': 0.626786766957885, 'ULA': 0.674382643984877, 'USA': 0.48093691257211246, 'SpaceX': 0.9480259391112766}",372,2015,0.9474179833413123,True,SpaceX,0.0576825715471454,1,0.0,True
SpaceX,{'p_374_0': 'SpaceX'},2.947912386988419e+18,"{'China': 0.6067363246268279, 'France': 0.6110649300651247, 'Germany': 0.8664655052587514, 'India': 0.7740894109402413, 'Israel': 0.8565246017825812, 'Japan': 0.7006080657836393, 'Russia': 0.6784293408792469, 'UAE': 0.80926584954196, 'UK': 0.5717268923555595, 'ULA': 0.8439463623337774, 'USA': 0.6674864652883883, 'SpaceX': 0.9414058800595594}",374,2024,0.9474179833413123,True,SpaceX,0.07494037480080795,1,0.0,True
ULA,{'p_377_0': 'ULA'},3.325209552368424e+18,"{'China': 0.6088573626088973, 'France': 0.7612261888725269, 'Germany': 0.8065416696641281, 'India': 0.4176972399393047, 'Israel': 0.7733430884583872, 'Japan': 0.748462456968629, 'Russia': 0.7539205084898565, 'UAE': 0.6502808014041569, 'UK': 0.4639299080392027, 'ULA': 0.9582476473072641, 'USA': 0.8903467763079354, 'SpaceX': 0.944922654976155}",377,2017,0.6433396218697132,True,SpaceX,0.013324992331109065,2,0.30407836147159917,True
SpaceX,{},0.0,"{'China': 0.8160904393149429, 'France': 0.4422701998871918, 'Germany': 0.7398223640746762, 'India': 0.488911393631577, 'Israel': 0.775695497883172, 'Japan': 0.7208621231386959, 'Russia': 0.5542324304199406, 'UAE': 0.841976845490514, 'UK': 0.5970132704105748, 'ULA': 0.7865110940577178, 'USA': 0.7570166521748161, 'SpaceX': 0.9467415584465941}",380,2020,0.9474179833413123,True,SpaceX,0.10476471295608014,1,0.0,True
SpaceX,"{'p_385_0': 'SpaceX', 'p_385_1': 'SpaceX'}",4.3527522819709686e+18,"{'China': 0.7005197162181017, 'France': 0.4092335134053669, 'Germany': 0.6702348087019734, 'India': 0.4441649843168242, 'Israel': 0.607453393629059, 'Japan': 0.8624932993297578, 'Russia': 0.7063393459245096, 'UAE': 0.7828760601589684, 'UK': 0.7325436429055168, 'ULA': 0.7542894933609093, 'USA': 0.5812478790878873, 'SpaceX': 0.9382142394730314}",385,2017,0.9474179833413123,True,SpaceX,0.07572094014327357,1,0.0,True
SpaceX,{'p_386_0': 'SpaceX'},3.1694252463921965e+17,"{'China': 0.7071199063339747, 'France': 0.7211014839183492, 'Germany': 0.8042170580394612, 'India': 0.7949733650125769, 'Israel': 0.6443980397537341, 'Japan': 0.6108487761630269, 'Russia': 0.8234790923450129, 'UAE': 0.8111285494364346, 'UK': 0.4957867203278791, 'ULA': 0.8694988771001068, 'USA': 0.5336557314475161, 'SpaceX': 0.9493821429485957}",386,2018,0.9474179833413123,True,SpaceX,0.07988326584848893,1,0.0,True
SpaceX,{'p_390_0': 'SpaceX'},1.3253030800836316e+18,"{'China': 0.6115541242993024, 'France': 0.8009911249253411, 'Germany': 0.7436350504796443, 'India': 0.6349547053673067, 'Israel': 0.6275639608767016, 'Japan': 0.7381692886810753, 'Russia': 0.6977719720718732, 'UAE': 0.7296588805393219, 'UK': 0.7139238714865243, 'ULA': 0.8663160033824717, 'USA': 0.5805513328928316, 'SpaceX': 0.9437191280712008}",390,2024,0.9474179833413123,True,SpaceX,0.07740312468872912,1,0.0,True
SpaceX,"{'p_393_0': 'SpaceX', 'p_393_1': 'SpaceX'}",2.7816342396495693e+18,"{'China': 0.7482989007393567, 'France': 0.6998160262450529, 'Germany': 0.9577396196828883, 'India': 0.8848582180571616, 'Israel': 0.7882234973993895, 'Japan': 0.5517436002982732, 'Russia': 0.8186090606643296, 'UAE': 0.8656843053230471, 'UK': 0.5216096801708362, 'ULA': 0.8935384027476766, 'USA': 0.5836780284291174, 'SpaceX': 0.9852732659374049}",393,2023,0.9474179833413123,True,SpaceX,0.027533646254516597,2,0.0,True
SpaceX,"{'p_395_0': 'SpaceX', 'p_395_1': 'SpaceX'}",1.0281385037685011e+18,"{'China': 0.5733509184168271, 'France': 0.8132854670367888, 'Germany': 0.7978961963283119, 'India': 0.7021900989695303, 'Israel': 0.6537954269625805, 'Japan': 0.5643492057321094, 'Russia': 0.5927404748255686, 'UAE': 0.7911429716047681, 'UK': 0.7450593332078551, 'ULA': 0.8646181213439745, 'USA': 0.6078530914731002, 'SpaceX': 0.9451512173924989}",395,2020,0.9474179833413123,True,SpaceX,0.08053309604852432,1,0.0,True
SpaceX,{'p_396_0': 'SpaceX'},4.902141970548707e+18,"{'China': 0.8861186320519692, 'France': 0.6946810475259705, 'Germany': 0.8534076854244321, 'India': 0.7747069093581701, 'Israel': 0.5581606543212942, 'Japan': 0.642312150511846, 'Russia': 0.6682257246661003, 'UAE': 0.5861114636324603, 'UK': 0.7681215218629125, 'ULA': 0.8205457636400015, 'USA': 0.9020975698049375, 'SpaceX': 0.9320509029721218}",396,2019,0.9474179833413123,True,SpaceX,0.029953333167184293,3,0.0,True
SpaceX,{'p_397_0': 'SpaceX'},2988780030769.769,"{'China': 0.6541503865979219, 'France': 0.5534055118912498, 'Germany': 0.8903822504531269, 'India': 0.9098982269247875, 'Israel': 0.6960452137612317, 'Japan': 0.5284994565987307, 'Russia': 0.6943754926840155, 'UAE': 0.5738429627767138, 'UK': 0.7505030606185097, 'ULA': 0.8559416500977897, 'USA': 0.6251822111079687, 'SpaceX': 0.929562829825328}",397,2012,0.9474179833413123,True,SpaceX,0.019664602900540507,3,0.0,True
Germany,{'p_398_0': 'Germany'},2.163463026773337e+18,"{'China': 0.7490178515072943, 'France': 0.7861839652642004, 'Germany': 0.9457415014164193, 'India': 0.5281003054356599, 'Israel': 0.6399391658439829, 'Japan': 0.6476099057910399, 'Russia': 0.8302900924110757, 'UAE': 0.8926440470959094, 'UK': 0.6858345132780653, 'ULA': 0.8339650529988764, 'USA': 0.9441545357225094, 'SpaceX': 0.9082673382397446}",398,2020,0.6696646208242205,False,SpaceX,0.0015869656939099253,3,0.2777533625170918,True
SpaceX,{'p_400_1': 'SpaceX'},1.5460214206344627e+17,"{'China': 0.5692183173377785, 'France': 0.46958268374098566, 'Germany': 0.7110565401030973, 'India': 0.6444824383606998, 'Israel': 0.7145468161305643, 'Japan': 0.6314975469583015, 'Russia': 0.8152211764712376, 'UAE': 0.8589364809224717, 'UK': 0.49868959952206765, 'ULA': 0.6900326843904878, 'USA': 0.5159125884506036, 'SpaceX': 0.9883803824587339}",400,2020,0.9474179833413123,False,SpaceX,0.12944390153626228,1,0.0,True
Israel,"{'p_402_0': 'Israel', 'p_402_1': 'Israel'}",4.970724604159066e+18,"{'China': 0.6844165853965488, 'France': 0.6463193115058128, 'Germany': 0.5386692645380143, 'India': 0.6523788288398548, 'Israel': 0.9210229116268335, 'Japan': 0.6276801947137459, 'Russia': 0.8296709027162537, 'UAE': 0.7931573756216885, 'UK': 0.7076898377493829, 'ULA': 0.8779422326228905, 'USA': 0.6528057379125415, 'SpaceX': 0.9182749062029827}",402,2020,0.6781725169436913,False,SpaceX,0.0027480054238507856,3,0.26924546639762104,True
SpaceX,{'p_408_1': 'SpaceX'},3.5665739248208804e+18,"{'China': 0.8167692674374347, 'France': 0.8207708477226923, 'Germany': 0.8809300264792022, 'India': 0.6360198990410768, 'Israel': 0.7164186921208123, 'Japan': 0.6481163807791127, 'Russia': 0.8677048996854231, 'UAE': 0.819359585395729, 'UK': 0.7638375800267999, 'ULA': 0.7149268006876528, 'USA': 0.6169806677417254, 'SpaceX': 0.8937514675177541}",408,2022,0.9474179833413123,True,SpaceX,0.012821441038551984,3,0.0,True
SpaceX,"{'p_410_1': 'SpaceX', 'p_410_0': 'SpaceX'}",2.355187005935583e+18,"{'China': 0.7855291061327881, 'France': 0.4062000111457034, 'Germany': 0.8182387960847513, 'India': 0.8497405785858921, 'Israel': 0.7772379007971343, 'Japan': 0.8928470993430933, 'Russia': 0.8845327922120043, 'UAE': 0.607451885563685, 'UK': 0.7110589959339193, 'ULA': 0.9102479833826229, 'USA': 0.6551034788709754, 'SpaceX': 0.9204107438212478}",410,2024,0.9474179833413123,True,SpaceX,0.010162760438624852,4,0.0,True
SpaceX,{'p_412_0': 'SpaceX'},1.2907841831311222e+18,"{'China': 0.7107506406989408, 'France': 0.6125711860405991, 'Germany': 0.7545734711318302, 'India': 0.4568615402201888, 'Israel': 0.9041353953199331, 'Japan': 0.7381529399404682, 'Russia': 0.740173637896977, 'UAE': 0.6738794516007691, 'UK': 0.7343284115862336, 'ULA': 0.8009673985259828, 'USA': 0.21244059144351166, 'SpaceX': 0.9402071036796291}",412,2022,0.9474179833413123,True,SpaceX,0.036071708359695975,2,0.0,True
SpaceX,{'p_418_0': 'SpaceX'},3557546092238.971,"{'China': 0.7817810849371607, 'France': 0.7858903268436213, 'Germany': 0.8640527612832376, 'India': 0.6019970627928246, 'Israel': 0.6406587175131416, 'Japan': 0.6447316711538401, 'Russia': 0.6717803877920817, 'UAE': 0.8341085782925187, 'UK': 0.8187127271610364, 'ULA': 0.8623828831429362, 'USA': 0.8324350899398518, 'SpaceX': 0.9594406283310222}",418,2013,0.9474179833413123,True,SpaceX,0.09538786704778457,1,0.0,True
India,{'p_427_1': 'India'},5.164201607266678e+18,"{'China': 0.6954447627104008, 'France': 0.6864708212117213, 'Germany': 0.739956120237504, 'India': 0.9095961308190765, 'Israel': 0.7062524708495496, 'Japan': 0.829649096430548, 'Russia': 0.8612906078881708, 'UAE': 0.908877904759517, 'UK': 0.5336628558214538, 'ULA': 0.7677797077602103, 'USA': 0.6799979750416396, 'SpaceX': 0.8959451527472535}",427,2021,0.7213064663142137,True,SpaceX,0.0007182260595595125,3,0.22611151702709864,True
SpaceX,{'p_428_0': 'SpaceX'},3.883640190469361e+18,"{'China': 0.6120738338450143, 'France': 0.7304147573600758, 'Germany': 0.8353990801995717, 'India': 0.5790955166699332, 'Israel': 0.6389449440796887, 'Japan': 0.8358432609252574, 'Russia': 0.5546013466845717, 'UAE': 0.7480347036267817, 'UK': 0.7884213189723462, 'ULA': 0.7973729771823759, 'USA': 0.6702583756281889, 'SpaceX': 0.9514745846961707}",428,2024,0.9474179833413123,True,SpaceX,0.11563132377091334,1,0.0,True
SpaceX,"{'p_430_0': 'SpaceX', 'p_430_1': 'SpaceX'}",7344182320999.835,"{'China': 0.8577374766745846, 'France': 0.6635004814616178, 'Germany': 0.7426748673903308, 'India': 0.6906639995016711, 'Israel': 0.527344117610499, 'Japan': 0.6656656201705913, 'Russia': 0.8502679530200863, 'UAE': 0.852247444210065, 'UK': 0.5428869610934485, 'ULA': 0.8817284922147676, 'USA': 0.7764679604330652, 'SpaceX': 0.9032690292280169}",430,2013,0.9474179833413123,False,SpaceX,0.021540537013249317,2,0.0,True
UAE,{'p_437_0': 'UAE'},2.8261707105377286e+17,"{'China': 0.6181614314349995, 'France': 0.5368000143437782, 'Germany': 0.9459560390571362, 'India': 0.7063864073514308, 'Israel': 0.6571000532497654, 'Japan': 0.9381403253631523, 'Russia': 0.6457473346052767, 'UAE': 0.9733312778508232, 'UK': 0.6215735852798737, 'ULA': 0.7570111018768516, 'USA': 0.7497619960290649, 'SpaceX': 0.9652627703074248}",437,2016,0.8450644872980295,False,SpaceX,0.008068507543398384,4,0.10235349604328281,True
SpaceX,"{'p_438_1': 'SpaceX', 'p_438_0': 'SpaceX', 'p_438_2': 'SpaceX'}",9372967446245.049,"{'China': 0.4935674868036363, 'France': 0.589235544638539, 'Germany': 0.6215252573055658, 'India': 0.7012518914167043, 'Israel': 0.6170392470703785, 'Japan': 0.7618135975551076, 'Russia': 0.8105647820838072, 'UAE': 0.7138860995068602, 'UK': 0.8145717145926724, 'ULA': 0.7416059463246792, 'USA': 0.36778907285475676, 'SpaceX': 0.9224736535528996}",438,2012,0.9474179833413123,True,SpaceX,0.10790193896022715,1,0.0,True
SpaceX,{'p_440_0': 'SpaceX'},14224730426017.451,"{'China': 0.6547592087276876, 'France': 0.530943009039945, 'Germany': 0.7595227730538856, 'India': 0.6648521372338597, 'Israel': 0.8401206642854201, 'Japan': 0.7165010199633033, 'Russia': 0.7548730680644811, 'UAE': 0.8370673853152132, 'UK': 0.48195456397733266, 'ULA': 0.7746828926214543, 'USA': 0.6786180056834961, 'SpaceX': 0.9238927805181109}",440,2013,0.9474179833413123,False,SpaceX,0.08377211623269076,1,0.0,True
SpaceX,"{'p_441_0': 'SpaceX', 'p_441_1': 'SpaceX'}",2.4948361599653007e+18,"{'China': 0.7790909990612815, 'France': 0.40429990074576777, 'Germany': 0.7096963337229546, 'India': 0.7825897749024069, 'Israel': 0.51439625883175, 'Japan': 0.8525579473998455, 'Russia': 0.856696408582391, 'UAE': 0.7018450239659735, 'UK': 0.7081032637715516, 'ULA': 0.7392654726437234, 'USA': 0.6344551949514252, 'SpaceX': 0.8945954281072364}",441,2025,0.9474179833413123,True,SpaceX,0.03789901952484531,3,0.0,True
SpaceX,{'p_442_0': 'SpaceX'},2.6400407624239974e+17,"{'China': 0.7298455315667656, 'France': 0.837752249863613, 'Germany': 0.7759714707985108, 'India': 0.7686059096344658, 'Israel': 0.7137354032760252, 'Japan': 0.8073079964637447, 'Russia': 0.8310529072542608, 'UAE': 0.7027447896989462, 'UK': 0.6510125320208807, 'ULA': 0.8609928791851242, 'USA': 0.5213742211401778, 'SpaceX': 0.9254022382068134}",442,2014,0.9474179833413123,True,SpaceX,0.0644093590216892,1,0.0,True
SpaceX,{'p_446_0': 'SpaceX'},2.2748934850185152e+18,"{'China': 0.5619560556643751, 'France': 0.7987453012978794, 'Germany': 0.7852871798422146, 'India': 0.7244057529171279, 'Israel': 0.6478889791494318, 'Japan': 0.6918365001886847, 'Russia': 0.5143668591846338, 'UAE': 0.7534502590628224, 'UK': 0.7113374153945874, 'ULA': 0.6188962943331102, 'USA': 0.8177328265156973, 'SpaceX': 0.8761152722574208}",446,2019,0.9474179833413123,True,SpaceX,0.058382445741723465,1,0.0,True
SpaceX,{'p_451_0': 'SpaceX'},2.1139750643572342e+18,"{'China': 0.6903808785172609, 'France': 0.6702197955875256, 'Germany': 0.813129127582771, 'India': 0.647809616079062, 'Israel': 0.7428089620323567, 'Japan': 0.8448923507736709, 'Russia': 0.6161301289292483, 'UAE': 0.57221618541365, 'UK': 0.6427781620365242, 'ULA': 0.7622404495190582, 'USA': 0.6979613465337133, 'SpaceX': 0.9242403746309992}",451,2015,0.9474179833413123,True,SpaceX,0.07934802385732831,1,0.0,True
SpaceX,{'p_452_0': 'SpaceX'},5.105952154084823e+18,"{'China': 0.6798259702190814, 'France': 0.5986488101281646, 'Germany': 0.7960005856040339, 'India': 0.7690979497309418, 'Israel': 0.7484774358905353, 'Japan': 0.8875441130438851, 'Russia': 0.770304370332902, 'UAE': 0.8439490813542435, 'UK': 0.8790513173568408, 'ULA': 0.8738133349078724, 'USA': 0.6441091939911032, 'SpaceX': 0.9293042158386037}",452,2020,0.9474179833413123,True,SpaceX,0.041760102794718534,2,0.0,True
SpaceX,{'p_458_0': 'SpaceX'},2536855375011.8564,"{'China': 0.6233927814873709, 'France': 0.896684221706402, 'Germany': 0.695398536117573, 'India': 0.839534836905758, 'Israel': 0.6315117690803439, 'Japan': 0.8492132931277291, 'Russia': 0.5439728090514115, 'UAE': 0.7075042278071406, 'UK': 0.7743341177934997, 'ULA': 0.7354923170547345, 'USA': 0.6701832032999062, 'SpaceX': 0.8974660646707517}",458,2012,0.9474179833413123,True,SpaceX,0.0007818429643496883,2,0.0,True
SpaceX,{'p_460_0': 'SpaceX'},1.785780810878834e+18,"{'China': 0.8968086075027586, 'France': 0.6983960973576738, 'Germany': 0.732144395885207, 'India': 0.8686448445277776, 'Israel': 0.6207517825943848, 'Japan': 0.5942179214512329, 'Russia': 0.7547290811329384, 'UAE': 0.7833233629857106, 'UK': 0.7812658784113797, 'ULA': 0.808535050881307, 'USA': 0.8404311822491733, 'SpaceX': 0.9237588730556697}",460,2021,0.9474179833413123,True,SpaceX,0.026950265552911135,2,0.0,True
