winner,allocation,payment,scores,probabilities,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_is_incumbent
UK,"{'p_533_1': 'SpaceX', 'p_533_0': 'SpaceX'}",8023238672340.925,"{'China': 0.8244078947368422, 'France': 0.7401942355889725, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8300956585724798, 'Japan': 0.8886430450255299, 'Russia': 0.8978251864125932, 'UAE': 0.7735185185185186, 'UK': 0.8238817891373802, 'ULA': 0.8861919504643964, 'USA': 0.9093265447813006, 'SpaceX': 0.9772727272727273}","{'China': 6.132138668527641e-24, 'France': 3.680130781370116e-20, 'Germany': 2.504941865737504e-32, 'India': 3.217096755104323e-21, 'Israel': 1.79707430592532e-25, 'Japan': 4.5761616073335185e-30, 'Russia': 1.9299040173500322e-31, 'UAE': 1.0507424661168055e-31, 'UK': 1.0, 'ULA': 2.8471481143254946e-32, 'USA': 8.063189211225662e-27, 'SpaceX': 4.9770207906325833e-17}",533,2013,0.8740152822174178,False,SpaceX,0.0679461824914267,1,0.1114487063302344,True
ULA,{'p_535_0': 'SpaceX'},2.6441777197171254e+17,"{'China': 0.8244078947368422, 'France': 0.7401942355889725, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8300956585724798, 'Japan': 0.8886430450255299, 'Russia': 0.8978251864125932, 'UAE': 0.7735185185185186, 'UK': 0.7846493229879812, 'ULA': 0.8861919504643964, 'USA': 0.9093265447813006, 'SpaceX': 0.9772727272727273}","{'China': 0.23103835075779683, 'France': 3.2794492162057995e-12, 'Germany': 4.100884629932731e-14, 'India': 1.520527059897629e-06, 'Israel': 1.8407564900589391e-09, 'Japan': 2.5822426706436493e-12, 'Russia': 7.382057692013387e-12, 'UAE': 0.004184373878103167, 'UK': 0.04326691878290317, 'ULA': 0.7215084847621533, 'USA': 2.6224480471816246e-08, 'SpaceX': 3.232134616420157e-07}",535,2014,0.9712378497734775,True,SpaceX,0.0679461824914267,1,0.014226138774174668,True
UK,{'p_536_0': 'SpaceX'},4.533804062773838e+18,"{'China': 0.8244078947368422, 'France': 0.7401942355889725, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8300956585724798, 'Japan': 0.8886430450255299, 'Russia': 0.8978251864125932, 'UAE': 0.7735185185185186, 'UK': 0.7846493229879812, 'ULA': 0.8918823529411766, 'USA': 0.9093265447813006, 'SpaceX': 0.9772727272727273}","{'China': 4.157684925885869e-13, 'France': 6.358507331305047e-11, 'Germany': 5.963892666717779e-10, 'India': 3.725814042896591e-11, 'Israel': 7.93741358186821e-06, 'Japan': 2.425163788815167e-09, 'Russia': 1.7771673588783416e-13, 'UAE': 2.930937590214427e-12, 'UK': 0.9999916977641333, 'ULA': 1.4852291200258344e-14, 'USA': 3.349661208017499e-07, 'SpaceX': 2.6730228490211975e-08}",536,2019,0.8740152822174178,True,SpaceX,0.0679461824914267,1,0.1114487063302344,True
USA,{'p_538_0': 'SpaceX'},2.391182055234665e+18,"{'China': 0.8244078947368422, 'France': 0.7401942355889725, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8300956585724798, 'Japan': 0.8886430450255299, 'Russia': 0.8978251864125932, 'UAE': 0.7735185185185186, 'UK': 0.7944379901248911, 'ULA': 0.8918823529411766, 'USA': 0.9093265447813006, 'SpaceX': 0.9772727272727273}","{'China': 3.1875965481830274e-16, 'France': 8.264095602580173e-15, 'Germany': 1.1746098154894245e-14, 'India': 2.6104225494731438e-17, 'Israel': 2.7392286101123443e-19, 'Japan': 7.423765736818795e-20, 'Russia': 5.108971814151658e-14, 'UAE': 1.63434468685248e-19, 'UK': 4.712700002256907e-13, 'ULA': 1.456809414461068e-13, 'USA': 0.9999999999993117, 'SpaceX': 6.198695141159738e-20}",538,2023,0.9543956361902969,True,SpaceX,0.0679461824914267,1,0.031068352357355278,True
Israel,"{'p_545_1': 'SpaceX', 'p_545_0': 'SpaceX'}",3.7752481726833265e+18,"{'China': 0.8244078947368422, 'France': 0.7401942355889725, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8300956585724798, 'Japan': 0.8886430450255299, 'Russia': 0.8978251864125932, 'UAE': 0.7735185185185186, 'UK': 0.7944379901248911, 'ULA': 0.8918823529411766, 'USA': 0.9123489932885905, 'SpaceX': 0.9772727272727273}","{'China': 6.966419783591074e-27, 'France': 6.82321810908685e-33, 'Germany': 1.2235966580876934e-26, 'India': 1.9630493744252488e-26, 'Israel': 0.9999999999970567, 'Japan': 1.1267893426378166e-16, 'Russia': 1.796868220532301e-30, 'UAE': 2.7365455436533194e-19, 'UK': 1.7169646359670098e-31, 'ULA': 8.191215591641814e-29, 'USA': 2.9431394557804516e-12, 'SpaceX': 3.0563215207182648e-27}",545,2015,0.7913958229561631,True,SpaceX,0.06492373398413676,1,0.1940681655914891,True
China,{},0.0,"{'China': 0.8244078947368422, 'France': 0.7401942355889725, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8361636707663198, 'Japan': 0.8886430450255299, 'Russia': 0.8978251864125932, 'UAE': 0.7735185185185186, 'UK': 0.7944379901248911, 'ULA': 0.8918823529411766, 'USA': 0.9123489932885905, 'SpaceX': 0.9772727272727273}","{'China': 0.9990354569830425, 'France': 1.1341498150042325e-16, 'Germany': 2.383371069630375e-09, 'India': 2.0512466272336136e-08, 'Israel': 2.1049049305512917e-15, 'Japan': 0.0009637799390669945, 'Russia': 1.9973909363253482e-08, 'UAE': 4.767160432386921e-10, 'UK': 1.3014596919444178e-14, 'ULA': 2.8500060509415802e-08, 'USA': 6.912293609353713e-07, 'SpaceX': 1.9910076915110936e-12}",547,2020,0.7155727441254911,True,SpaceX,0.06492373398413676,1,0.26989124442216106,True
UAE,{'p_550_0': 'SpaceX'},4.6341628100260883e+17,"{'China': 0.8327694235588974, 'France': 0.7401942355889725, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8361636707663198, 'Japan': 0.8886430450255299, 'Russia': 0.8978251864125932, 'UAE': 0.7735185185185186, 'UK': 0.7944379901248911, 'ULA': 0.8918823529411766, 'USA': 0.9123489932885905, 'SpaceX': 0.9772727272727273}","{'China': 2.858805434477595e-11, 'France': 9.206154456325678e-16, 'Germany': 3.118620852788243e-10, 'India': 1.2188945319801004e-14, 'Israel': 3.892706131635486e-08, 'Japan': 1.0041451712239499e-15, 'Russia': 6.566803659179819e-14, 'UAE': 0.5596388810396624, 'UK': 0.44033739967626856, 'ULA': 1.5685943816874442e-10, 'USA': 1.3288290492715988e-09, 'SpaceX': 2.3678530789262955e-05}",550,2024,0.8170985992363786,True,SpaceX,0.06492373398413676,1,0.16836538931127354,True
France,{'p_551_0': 'SpaceX'},2.935244203600738e+18,"{'China': 0.8327694235588974, 'France': 0.7401942355889725, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8361636707663198, 'Japan': 0.8886430450255299, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.8918823529411766, 'USA': 0.9123489932885905, 'SpaceX': 0.9772727272727273}","{'China': 7.041277241957191e-09, 'France': 0.09117004541963693, 'Germany': 8.338911109567096e-07, 'India': 0.0004795278313307486, 'Israel': 0.0488553522857046, 'Japan': 3.232911019510902e-07, 'Russia': 7.296149072540805e-09, 'UAE': 3.576567188987576e-11, 'UK': 6.059690888886233e-07, 'ULA': 2.7049545158486404e-08, 'USA': 7.999861966284359e-13, 'SpaceX': 0.8594932698884887}",551,2021,0.6948168424215722,True,SpaceX,0.06492373398413676,1,0.29064714612608,True
Japan,{'p_554_0': 'SpaceX'},1.8250815031184233e+18,"{'China': 0.8327694235588974, 'France': 0.7520035885167463, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8361636707663198, 'Japan': 0.8886430450255299, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.8918823529411766, 'USA': 0.9123489932885905, 'SpaceX': 0.9772727272727273}","{'China': 8.929100201151629e-05, 'France': 3.2060516942327695e-15, 'Germany': 1.0505016823991655e-11, 'India': 1.1464209047139488e-12, 'Israel': 1.83791052406826e-06, 'Japan': 0.9999088710724563, 'Russia': 3.4372760814273617e-19, 'UAE': 3.174192907389595e-12, 'UK': 9.73354757929653e-16, 'ULA': 1.4167465294594259e-13, 'USA': 1.3256894969816895e-15, 'SpaceX': 3.5276115165292185e-14}",554,2016,0.9048400513697621,True,SpaceX,0.06492373398413676,1,0.08062393717789007,True
China,{'p_555_0': 'SpaceX'},1.807535655140307e+18,"{'China': 0.8327694235588974, 'France': 0.7520035885167463, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8361636707663198, 'Japan': 0.8932829181494663, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.8918823529411766, 'USA': 0.9123489932885905, 'SpaceX': 0.9772727272727273}","{'China': 0.6190680359469847, 'France': 0.01788352923006293, 'Germany': 2.8269936048651113e-05, 'India': 7.791015827298236e-06, 'Israel': 9.249095855568525e-10, 'Japan': 0.05143834299978919, 'Russia': 0.14592162636519163, 'UAE': 2.988867531513659e-09, 'UK': 0.1522509564200983, 'ULA': 0.01339802385190709, 'USA': 1.6963313745872961e-09, 'SpaceX': 3.41862398165327e-06}",555,2017,0.7155727441254911,True,SpaceX,0.06492373398413676,1,0.26989124442216106,True
SpaceX,{'p_559_0': 'SpaceX'},1.804495593314197e+18,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8361636707663198, 'Japan': 0.8932829181494663, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.8918823529411766, 'USA': 0.9123489932885905, 'SpaceX': 0.9772727272727273}","{'China': 5.246970420409985e-08, 'France': 3.951620889740442e-06, 'Germany': 0.00027494261222938126, 'India': 2.3555667459472527e-15, 'Israel': 0.0002928544102773145, 'Japan': 3.912090197249037e-10, 'Russia': 7.217408493473339e-05, 'UAE': 0.0011882718784070835, 'UK': 4.6639726857733955e-07, 'ULA': 1.9258054937037312e-06, 'USA': 0.00022819020623545262, 'SpaceX': 0.9979371701233484}",559,2024,0.9854639885476522,True,SpaceX,0.06492373398413676,1,0.0,True
Japan,{'p_560_1': 'SpaceX'},1.5477226639022592e+18,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8361636707663198, 'Japan': 0.8932829181494663, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.8918823529411766, 'USA': 0.9123489932885905, 'SpaceX': 0.9782608695652174}","{'China': 1.1314072242902274e-24, 'France': 9.002134843443131e-12, 'Germany': 7.362115587323752e-25, 'India': 8.591380838606255e-13, 'Israel': 5.18993811986482e-19, 'Japan': 0.9999999682833369, 'Russia': 1.0236684982604104e-26, 'UAE': 3.170680187204741e-08, 'UK': 4.736216440996051e-22, 'ULA': 3.520916926870784e-28, 'USA': 3.6322603372517087e-26, 'SpaceX': 3.9723215567642015e-24}",560,2022,0.9048400513697621,True,SpaceX,0.06591187627662687,1,0.08062393717789007,True
ULA,{'p_568_0': 'SpaceX'},1.6703694685531968e+18,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8361636707663198, 'Japan': 0.8975516014234876, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.8918823529411766, 'USA': 0.9123489932885905, 'SpaceX': 0.9782608695652174}","{'China': 0.0005179279571657836, 'France': 1.1727378641027323e-13, 'Germany': 1.3937425562524651e-11, 'India': 2.4734475412864193e-10, 'Israel': 0.00018402252831696957, 'Japan': 2.2084352307389521e-13, 'Russia': 4.455874215864116e-19, 'UAE': 0.18823357218481435, 'UK': 1.8916272321781358e-13, 'ULA': 0.81106447706752, 'USA': 5.252610404787123e-15, 'SpaceX': 3.6815889762482553e-13}",568,2020,0.9712378497734775,True,SpaceX,0.06591187627662687,1,0.014226138774174668,True
India,{'p_574_0': 'SpaceX'},4.652353192148452e+17,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.7013605442176871, 'India': 0.7699850671976108, 'Israel': 0.8361636707663198, 'Japan': 0.8975516014234876, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.8970308123249301, 'USA': 0.9123489932885905, 'SpaceX': 0.9782608695652174}","{'China': 4.9330248628927954e-11, 'France': 1.5202104037462313e-10, 'Germany': 9.45011504439278e-07, 'India': 0.9997520658466525, 'Israel': 2.028715610436807e-11, 'Japan': 5.330126424622835e-12, 'Russia': 1.836317510530692e-06, 'UAE': 0.000245007428440894, 'UK': 2.454672428666117e-12, 'ULA': 9.50615458838616e-08, 'USA': 1.496036766589599e-10, 'SpaceX': 4.9955318673539723e-08}",574,2022,0.85145063362918,True,SpaceX,0.06591187627662687,1,0.1340133549184721,True
ULA,"{'p_575_1': 'SpaceX', 'p_575_0': 'SpaceX', 'p_575_2': 'SpaceX'}",11327683595821.943,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.7013605442176871, 'India': 0.7779166166045898, 'Israel': 0.8361636707663198, 'Japan': 0.8975516014234876, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.8970308123249301, 'USA': 0.9123489932885905, 'SpaceX': 0.9782608695652174}","{'China': 0.0010174536783872747, 'France': 0.001011395855604306, 'Germany': 6.018531686040103e-05, 'India': 0.0009392942152124089, 'Israel': 4.749264340467622e-11, 'Japan': 0.16763580077180706, 'Russia': 1.7036754606570433e-12, 'UAE': 3.1610309776918543e-06, 'UK': 0.0013465506634528475, 'ULA': 0.7927727276033799, 'USA': 0.035213429976852076, 'SpaceX': 8.382697737361986e-10}",575,2013,0.9712378497734775,True,SpaceX,0.06591187627662687,1,0.014226138774174668,True
Israel,"{'p_576_1': 'SpaceX', 'p_576_0': 'SpaceX'}",6835721996346.622,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.7013605442176871, 'India': 0.7779166166045898, 'Israel': 0.8361636707663198, 'Japan': 0.8975516014234876, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.9017112299465241, 'USA': 0.9123489932885905, 'SpaceX': 0.9782608695652174}","{'China': 5.760484356113293e-10, 'France': 8.538404544718758e-10, 'Germany': 1.5388645903354433e-15, 'India': 0.012132692232982481, 'Israel': 0.9762426211579355, 'Japan': 0.010546258294791156, 'Russia': 6.4839111697029695e-12, 'UAE': 6.34102464841763e-10, 'UK': 1.6724038986898024e-10, 'ULA': 0.0010783942412269283, 'USA': 4.30197135186418e-10, 'SpaceX': 3.140514975176579e-08}",576,2013,0.7913958229561631,True,SpaceX,0.06591187627662687,1,0.1940681655914891,True
USA,{'p_579_0': 'SpaceX'},1.4793510925985953e+18,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.7013605442176871, 'India': 0.7779166166045898, 'Israel': 0.8418131993605846, 'Japan': 0.8975516014234876, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.9017112299465241, 'USA': 0.9123489932885905, 'SpaceX': 0.9782608695652174}","{'China': 3.6366278261450023e-13, 'France': 3.047197047092882e-12, 'Germany': 1.0404334140609175e-12, 'India': 0.0017428965326309527, 'Israel': 2.3570415645223113e-09, 'Japan': 6.928052329799551e-10, 'Russia': 0.0001583902384667457, 'UAE': 5.5464835185301465e-08, 'UK': 0.00557641010453041, 'ULA': 2.104673453676171e-10, 'USA': 0.9925008931146223, 'SpaceX': 2.135128014876804e-05}",579,2024,0.9543956361902969,True,SpaceX,0.06591187627662687,1,0.031068352357355278,True
Japan,"{'p_580_1': 'SpaceX', 'p_580_0': 'SpaceX'}",3.258328643139894e+18,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.7013605442176871, 'India': 0.7779166166045898, 'Israel': 0.8418131993605846, 'Japan': 0.8975516014234876, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.9017112299465241, 'USA': 0.9151764451179908, 'SpaceX': 0.9782608695652174}","{'China': 1.8540319363369242e-11, 'France': 1.4061734512976995e-17, 'Germany': 3.516023530949066e-21, 'India': 3.3578697737579906e-14, 'Israel': 1.5446355798595912e-15, 'Japan': 0.8599014266836433, 'Russia': 9.309164821924922e-19, 'UAE': 3.125399208795173e-17, 'UK': 1.6399088900320003e-19, 'ULA': 0.14009857143102322, 'USA': 1.2984432291301375e-14, 'SpaceX': 1.8667450228678705e-09}",580,2018,0.9048400513697621,True,SpaceX,0.06308442444722662,1,0.08062393717789007,True
Germany,{'p_585_0': 'SpaceX'},2.3319862120290053e+18,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.7013605442176871, 'India': 0.7779166166045898, 'Israel': 0.8418131993605846, 'Japan': 0.9014919244456612, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.9017112299465241, 'USA': 0.9151764451179908, 'SpaceX': 0.9782608695652174}","{'China': 5.0469889505022013e-29, 'France': 2.437429467420244e-18, 'Germany': 0.9999983094469422, 'India': 2.270379535704329e-37, 'Israel': 7.969965665314445e-26, 'Japan': 1.6905530577135092e-06, 'Russia': 4.958848849842322e-29, 'UAE': 4.523402013002883e-21, 'UK': 2.708012733144594e-31, 'ULA': 1.1734171690459348e-21, 'USA': 4.86467831820152e-30, 'SpaceX': 9.155891298533318e-23}",585,2018,0.7181235780851457,False,SpaceX,0.06308442444722662,1,0.26734041046250645,True
SpaceX,{'p_587_0': 'SpaceX'},2.4847849481191035e+18,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.6644468313641246, 'India': 0.7779166166045898, 'Israel': 0.8418131993605846, 'Japan': 0.9014919244456612, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.9017112299465241, 'USA': 0.9151764451179908, 'SpaceX': 0.9782608695652174}","{'China': 7.854229034387299e-23, 'France': 4.6950132282037255e-12, 'Germany': 7.092163145813051e-14, 'India': 1.333216848938078e-18, 'Israel': 1.7838206976209191e-09, 'Japan': 0.0004840495280701496, 'Russia': 1.8737815860645587e-08, 'UAE': 1.4784260193794865e-08, 'UK': 1.442001485659414e-16, 'ULA': 2.150237163880572e-15, 'USA': 0.3574082509958455, 'SpaceX': 0.6421076641654194}",587,2022,0.9854639885476522,True,SpaceX,0.06308442444722662,1,0.0,True
Russia,{'p_588_0': 'SpaceX'},4.4653053422643026e+18,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.6644468313641246, 'India': 0.7779166166045898, 'Israel': 0.8418131993605846, 'Japan': 0.9014919244456612, 'Russia': 0.8978251864125932, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.9017112299465241, 'USA': 0.9151764451179908, 'SpaceX': 0.9791666666666666}","{'China': 7.305331854123394e-12, 'France': 2.7604338874830122e-05, 'Germany': 4.662982364002615e-10, 'India': 2.3252818967087326e-11, 'Israel': 3.2629370884097574e-13, 'Japan': 1.6075326111660281e-21, 'Russia': 0.9999723922216963, 'UAE': 2.9419731879805827e-09, 'UK': 1.0121514980284608e-13, 'ULA': 1.7166779252217312e-13, 'USA': 5.601501768541039e-19, 'SpaceX': 4.485106700041347e-19}",588,2018,0.9648562412942798,True,SpaceX,0.06399022154867584,1,0.020607747253372333,True
UAE,"{'p_589_0': 'SpaceX', 'p_589_1': 'SpaceX'}",5250021217055.516,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.6644468313641246, 'India': 0.7779166166045898, 'Israel': 0.8418131993605846, 'Japan': 0.9014919244456612, 'Russia': 0.9007444668008049, 'UAE': 0.7843033509700177, 'UK': 0.7944379901248911, 'ULA': 0.9017112299465241, 'USA': 0.9151764451179908, 'SpaceX': 0.9791666666666666}","{'China': 0.0017510468903917994, 'France': 1.0461125557339906e-06, 'Germany': 3.951739903067257e-06, 'India': 3.797019857887567e-05, 'Israel': 1.966369978252541e-07, 'Japan': 5.855961916418879e-10, 'Russia': 0.0006546625410041123, 'UAE': 0.9975264205106448, 'UK': 1.599796611756667e-06, 'ULA': 2.2883723760271578e-05, 'USA': 4.235337484565449e-08, 'SpaceX': 1.7891058091674124e-07}",589,2012,0.8170985992363786,True,SpaceX,0.06399022154867584,1,0.16836538931127354,True
UAE,{'p_591_0': 'SpaceX'},3.806296460829697e+18,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.6644468313641246, 'India': 0.7779166166045898, 'Israel': 0.8418131993605846, 'Japan': 0.9014919244456612, 'Russia': 0.9007444668008049, 'UAE': 0.7941077441077442, 'UK': 0.7944379901248911, 'ULA': 0.9017112299465241, 'USA': 0.9151764451179908, 'SpaceX': 0.9791666666666666}","{'China': 3.971790147020921e-18, 'France': 2.8269350882027646e-14, 'Germany': 3.0750621006490163e-15, 'India': 1.0742845556492939e-20, 'Israel': 1.8932000921858978e-17, 'Japan': 3.493178566654808e-21, 'Russia': 4.3439499490951627e-17, 'UAE': 0.9999999999989193, 'UK': 4.484526393066172e-15, 'ULA': 7.268811014145782e-20, 'USA': 1.0435829786588985e-12, 'SpaceX': 1.1218890437724724e-15}",591,2022,0.8170985992363786,True,SpaceX,0.06399022154867584,1,0.16836538931127354,True
India,"{'p_592_2': 'SpaceX', 'p_592_0': 'SpaceX', 'p_592_1': 'SpaceX'}",9567778602857.033,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.6644468313641246, 'India': 0.7779166166045898, 'Israel': 0.8418131993605846, 'Japan': 0.9014919244456612, 'Russia': 0.9007444668008049, 'UAE': 0.803059581320451, 'UK': 0.7944379901248911, 'ULA': 0.9017112299465241, 'USA': 0.9151764451179908, 'SpaceX': 0.9791666666666666}","{'China': 5.003378456004403e-24, 'France': 2.638027110893541e-18, 'Germany': 3.857385623399562e-18, 'India': 0.9999923053225203, 'Israel': 5.016977005071696e-16, 'Japan': 3.363763412031632e-08, 'Russia': 1.0029450826239502e-20, 'UAE': 3.0668991393720554e-13, 'UK': 7.661039500313243e-06, 'ULA': 3.783644259307184e-14, 'USA': 1.7207007056632832e-17, 'SpaceX': 2.5625933381163185e-16}",592,2012,0.85145063362918,True,SpaceX,0.06399022154867584,1,0.1340133549184721,True
Japan,{'p_599_0': 'SpaceX'},2.771930474420451e+17,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.6644468313641246, 'India': 0.7853193960511035, 'Israel': 0.8418131993605846, 'Japan': 0.9014919244456612, 'Russia': 0.9007444668008049, 'UAE': 0.803059581320451, 'UK': 0.7944379901248911, 'ULA': 0.9017112299465241, 'USA': 0.9151764451179908, 'SpaceX': 0.9791666666666666}","{'China': 1.8589716785327715e-19, 'France': 1.0382734954736848e-18, 'Germany': 6.776948100787331e-20, 'India': 6.146077158278738e-14, 'Israel': 2.0885380202979832e-17, 'Japan': 0.9999999999871192, 'Russia': 2.6894598371461075e-17, 'UAE': 1.7172186442146836e-17, 'UK': 9.70888404138919e-19, 'ULA': 6.081974933428226e-17, 'USA': 3.185216587204786e-16, 'SpaceX': 1.2819045299063288e-11}",599,2015,0.9048400513697621,True,SpaceX,0.06399022154867584,1,0.08062393717789007,True
Israel,{'p_603_0': 'SpaceX'},4.493809919828671e+17,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.6644468313641246, 'India': 0.7853193960511035, 'Israel': 0.8418131993605846, 'Japan': 0.9051403716884144, 'Russia': 0.9007444668008049, 'UAE': 0.803059581320451, 'UK': 0.7944379901248911, 'ULA': 0.9017112299465241, 'USA': 0.9151764451179908, 'SpaceX': 0.9791666666666666}","{'China': 2.6871036567360197e-11, 'France': 1.6855654369738234e-17, 'Germany': 1.1838224512882028e-10, 'India': 2.928652828976333e-17, 'Israel': 0.9999999895157243, 'Japan': 1.1675943347902988e-19, 'Russia': 1.9022886740553338e-20, 'UAE': 6.6436452234388145e-21, 'UK': 3.169420231763172e-13, 'ULA': 9.886081133911948e-09, 'USA': 2.620993003069032e-22, 'SpaceX': 4.526242279320589e-10}",603,2021,0.7913958229561631,True,SpaceX,0.06399022154867584,1,0.1940681655914891,True
China,{'p_606_0': 'SpaceX'},3.6294201156678304e+17,"{'China': 0.8403708133971293, 'France': 0.7520035885167463, 'Germany': 0.6644468313641246, 'India': 0.7853193960511035, 'Israel': 0.8470860927152318, 'Japan': 0.9051403716884144, 'Russia': 0.9007444668008049, 'UAE': 0.803059581320451, 'UK': 0.7944379901248911, 'ULA': 0.9017112299465241, 'USA': 0.9151764451179908, 'SpaceX': 0.9791666666666666}","{'China': 0.9927610774634951, 'France': 6.552406541959886e-15, 'Germany': 5.19760626359147e-09, 'India': 5.7382180995161786e-08, 'Israel': 0.0001269741525167276, 'Japan': 7.210320431196726e-12, 'Russia': 3.1261741767537355e-16, 'UAE': 0.004084656210098072, 'UK': 4.816606900876571e-15, 'ULA': 0.0030272275619979893, 'USA': 2.024429130825911e-09, 'SpaceX': 4.535743874491883e-13}",606,2020,0.7155727441254911,False,SpaceX,0.06399022154867584,1,0.26989124442216106,True
UK,{'p_609_0': 'SpaceX'},9.529597246555954e+17,"{'China': 0.8038329519450802, 'France': 0.7520035885167463, 'Germany': 0.6644468313641246, 'India': 0.7853193960511035, 'Israel': 0.8470860927152318, 'Japan': 0.9051403716884144, 'Russia': 0.9007444668008049, 'UAE': 0.803059581320451, 'UK': 0.7944379901248911, 'ULA': 0.9017112299465241, 'USA': 0.9151764451179908, 'SpaceX': 0.9791666666666666}","{'China': 2.5305413447807466e-09, 'France': 1.1576221580550155e-11, 'Germany': 3.232894769792016e-06, 'India': 0.0046562111514746206, 'Israel': 2.7486126191514724e-07, 'Japan': 2.4009865719355866e-14, 'Russia': 1.15525940610956e-15, 'UAE': 3.072034505031056e-17, 'UK': 0.9953402785376338, 'ULA': 6.521091927939697e-16, 'USA': 1.1617940325828016e-11, 'SpaceX': 1.0985196512974401e-12}",609,2016,0.8740152822174178,False,SpaceX,0.06399022154867584,1,0.1114487063302344,True
USA,{'p_610_0': 'SpaceX'},4.1648210101910246e+17,"{'China': 0.8038329519450802, 'France': 0.7520035885167463, 'Germany': 0.6644468313641246, 'India': 0.7853193960511035, 'Israel': 0.8470860927152318, 'Japan': 0.9051403716884144, 'Russia': 0.9007444668008049, 'UAE': 0.803059581320451, 'UK': 0.759897207945548, 'ULA': 0.9017112299465241, 'USA': 0.9151764451179908, 'SpaceX': 0.9791666666666666}","{'China': 1.651182982976234e-22, 'France': 7.388376013703012e-27, 'Germany': 9.212640754616548e-24, 'India': 5.692464096720703e-27, 'Israel': 1.241585789668527e-26, 'Japan': 1.975048984676109e-27, 'Russia': 2.5536516480520697e-22, 'UAE': 7.788947330065085e-26, 'UK': 2.79965069674556e-21, 'ULA': 2.1360140587590554e-23, 'USA': 0.9999995307612483, 'SpaceX': 4.692387517636775e-07}",610,2023,0.9543956361902969,True,SpaceX,0.06399022154867584,1,0.031068352357355278,True
