winner,allocation,payment,scores,probabilities,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_is_incumbent
SpaceX,{},0.0,"{'China': 0.874577067669173, 'France': 0.5757066276803119, 'Germany': 0.6651603498542275, 'India': 0.8279790940766552, 'Israel': 0.746637799286806, 'Japan': 0.8630303859841226, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7336761182108626, 'ULA': 0.6918823529411765, 'USA': 0.7428038777032065, 'SpaceX': 0.9423076923076923}","{'China': 5.912761686904303e-16, 'France': 2.2795001279339298e-17, 'Germany': 6.618524144638648e-17, 'India': 2.2289443034997084e-11, 'Israel': 4.648441445706771e-15, 'Japan': 0.00041302126897155484, 'Russia': 1.2581531509325281e-05, 'UAE': 5.090523549539078e-13, 'UK': 1.3440484248337873e-14, 'ULA': 1.055057392061651e-17, 'USA': 5.995334565117084e-10, 'SpaceX': 0.9995743965771684}",475,2019,0.9533082997610854,True,SpaceX,0.06773062463851931,1,0.0,True
India,{'p_477_0': 'SpaceX'},3791423345824.7446,"{'China': 0.874577067669173, 'France': 0.5757066276803119, 'Germany': 0.6651603498542275, 'India': 0.8279790940766552, 'Israel': 0.746637799286806, 'Japan': 0.8630303859841226, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7336761182108626, 'ULA': 0.6918823529411765, 'USA': 0.7428038777032065, 'SpaceX': 0.9444444444444444}","{'China': 2.2140168017061605e-10, 'France': 5.4764738972109e-18, 'Germany': 1.9344093198112196e-17, 'India': 0.9999999997785031, 'Israel': 2.8833192792317785e-17, 'Japan': 9.156502403969121e-18, 'Russia': 1.6698643411190063e-18, 'UAE': 6.9476020473477765e-25, 'UK': 6.38028955191598e-15, 'ULA': 1.6212182115467e-19, 'USA': 8.884183778361091e-14, 'SpaceX': 7.202376418727201e-18}",477,2013,0.8356141422236415,True,SpaceX,0.06986737677527144,1,0.11769415753744394,True
ULA,{'p_484_0': 'SpaceX'},5.3845401097029984e+17,"{'China': 0.874577067669173, 'France': 0.5757066276803119, 'Germany': 0.6651603498542275, 'India': 0.8361705657872905, 'Israel': 0.746637799286806, 'Japan': 0.8630303859841226, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7336761182108626, 'ULA': 0.6918823529411765, 'USA': 0.7428038777032065, 'SpaceX': 0.9444444444444444}","{'China': 9.922696022069319e-23, 'France': 2.7062813699170753e-19, 'Germany': 1.2105965736512196e-17, 'India': 8.436667515384135e-18, 'Israel': 3.628213096362985e-10, 'Japan': 2.0703832865172606e-21, 'Russia': 6.5493784259205535e-18, 'UAE': 6.182009777327558e-23, 'UK': 9.517728430343481e-23, 'ULA': 0.9999999996371787, 'USA': 3.340291041404431e-24, 'SpaceX': 1.727003762968679e-25}",484,2015,0.6046586601053787,False,SpaceX,0.06986737677527144,1,0.3486496396557067,True
SpaceX,"{'p_491_1': 'SpaceX', 'p_491_0': 'SpaceX'}",1.898426218737862e+18,"{'China': 0.874577067669173, 'France': 0.5757066276803119, 'Germany': 0.6651603498542275, 'India': 0.8361705657872905, 'Israel': 0.746637799286806, 'Japan': 0.8630303859841226, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7336761182108626, 'ULA': 0.6589355742296918, 'USA': 0.7428038777032065, 'SpaceX': 0.9444444444444444}","{'China': 3.1763015627558884e-11, 'France': 3.488433105973465e-07, 'Germany': 1.0373938023651918e-12, 'India': 6.683669446274903e-06, 'Israel': 1.4506177605548937e-09, 'Japan': 0.004948976526213697, 'Russia': 0.001084183384935398, 'UAE': 5.25564507716327e-08, 'UK': 1.2515208338786e-12, 'ULA': 7.524303732927687e-07, 'USA': 2.985380153915414e-16, 'SpaceX': 0.9939590011045999}",491,2024,0.9533082997610854,True,SpaceX,0.06986737677527144,1,0.0,True
China,{'p_494_0': 'SpaceX'},2.52736077986996e+18,"{'China': 0.874577067669173, 'France': 0.5757066276803119, 'Germany': 0.6651603498542275, 'India': 0.8361705657872905, 'Israel': 0.746637799286806, 'Japan': 0.8630303859841226, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7336761182108626, 'ULA': 0.6589355742296918, 'USA': 0.7428038777032065, 'SpaceX': 0.9464285714285714}","{'China': 0.8336399426008905, 'France': 0.0002011016118430671, 'Germany': 0.05775912279868173, 'India': 4.786403242090088e-11, 'Israel': 2.6806529883960507e-12, 'Japan': 5.966317688802019e-13, 'Russia': 0.10839983293075438, 'UAE': 2.0768249533608531e-16, 'UK': 6.688844911522415e-12, 'ULA': 5.20641540602142e-19, 'USA': 2.2131572683160283e-20, 'SpaceX': 8.231292261039142e-17}",494,2015,0.8461338781048496,True,SpaceX,0.07185150375939842,1,0.10717442165623581,True
China,{'p_495_0': 'SpaceX'},3.5844567980111917e+17,"{'China': 0.878901996370236, 'France': 0.5757066276803119, 'Germany': 0.6651603498542275, 'India': 0.8361705657872905, 'Israel': 0.746637799286806, 'Japan': 0.8630303859841226, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7336761182108626, 'ULA': 0.6589355742296918, 'USA': 0.7428038777032065, 'SpaceX': 0.9464285714285714}","{'China': 0.999878015025784, 'France': 4.7685742516581154e-05, 'Germany': 6.5693950996312485e-15, 'India': 1.6072632282298747e-12, 'Israel': 9.83773945614292e-17, 'Japan': 3.7099114413446225e-09, 'Russia': 6.110399746243314e-12, 'UAE': 7.429549095443892e-05, 'UK': 3.652051811272257e-18, 'ULA': 4.788897154178489e-18, 'USA': 1.722294861235534e-15, 'SpaceX': 2.310746779347856e-11}",495,2022,0.8461338781048496,False,SpaceX,0.06752657505833537,1,0.10717442165623581,True
ULA,"{'p_496_0': 'SpaceX', 'p_496_1': 'SpaceX'}",5433389806316.322,"{'China': 0.8496052631578948, 'France': 0.5757066276803119, 'Germany': 0.6651603498542275, 'India': 0.8361705657872905, 'Israel': 0.746637799286806, 'Japan': 0.8630303859841226, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7336761182108626, 'ULA': 0.6589355742296918, 'USA': 0.7428038777032065, 'SpaceX': 0.9464285714285714}","{'China': 0.14384784074122403, 'France': 0.010473430362221219, 'Germany': 1.8192595627797586e-10, 'India': 1.2414151425977262e-16, 'Israel': 1.192199577819811e-16, 'Japan': 2.5850192685715557e-22, 'Russia': 3.0603357552810545e-20, 'UAE': 1.4068421156295999e-16, 'UK': 4.124811398015053e-10, 'ULA': 0.8456787283021469, 'USA': 2.7220727251734995e-25, 'SpaceX': 2.693679170132242e-16}",496,2012,0.6046586601053787,True,SpaceX,0.08339818544444877,1,0.3486496396557067,True
UK,{'p_501_1': 'SpaceX'},2.0535936309160637e+18,"{'China': 0.8496052631578948, 'France': 0.5757066276803119, 'Germany': 0.6651603498542275, 'India': 0.8361705657872905, 'Israel': 0.746637799286806, 'Japan': 0.8630303859841226, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7336761182108626, 'ULA': 0.6744385026737968, 'USA': 0.7428038777032065, 'SpaceX': 0.9464285714285714}","{'China': 8.921356224973582e-22, 'France': 2.9322136903889144e-21, 'Germany': 4.930728477086096e-20, 'India': 3.881903791190608e-05, 'Israel': 1.019826260063095e-17, 'Japan': 5.839841476149061e-12, 'Russia': 1.446592220559166e-14, 'UAE': 8.597052952909976e-13, 'UK': 0.9999611809552906, 'ULA': 1.9903414461786813e-16, 'USA': 1.3010042900807094e-18, 'SpaceX': 8.32854311532537e-14}",501,2017,0.8424731089686259,True,SpaceX,0.08339818544444877,1,0.11083519079245951,True
Israel,"{'p_502_1': 'SpaceX', 'p_502_0': 'SpaceX'}",8190076286910.103,"{'China': 0.8496052631578948, 'France': 0.5757066276803119, 'Germany': 0.6651603498542275, 'India': 0.8361705657872905, 'Israel': 0.746637799286806, 'Japan': 0.8630303859841226, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7417465388711395, 'ULA': 0.6744385026737968, 'USA': 0.7428038777032065, 'SpaceX': 0.9464285714285714}","{'China': 1.838885434700947e-08, 'France': 0.005880609985283069, 'Germany': 2.874595106481845e-08, 'India': 0.018961388132765943, 'Israel': 0.9600472822171301, 'Japan': 2.107894891307616e-05, 'Russia': 1.3176860741486633e-12, 'UAE': 2.1111588891983024e-05, 'UK': 4.0062808753870804e-12, 'ULA': 3.800529924349253e-05, 'USA': 0.006508167365366346, 'SpaceX': 0.00852230932227693}",502,2013,0.760047313928979,True,SpaceX,0.08339818544444877,1,0.1932609858321065,True
France,"{'p_506_0': 'SpaceX', 'p_506_1': 'SpaceX'}",1.8538863416927713e+18,"{'China': 0.8496052631578948, 'France': 0.5757066276803119, 'Germany': 0.6651603498542275, 'India': 0.8361705657872905, 'Israel': 0.7560215844984057, 'Japan': 0.8630303859841226, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7417465388711395, 'ULA': 0.6744385026737968, 'USA': 0.7428038777032065, 'SpaceX': 0.9464285714285714}","{'China': 0.01237313355887058, 'France': 0.9876004923555706, 'Germany': 2.4012045131492405e-05, 'India': 5.014740754413973e-15, 'Israel': 7.893495616528856e-15, 'Japan': 3.8268753195692886e-10, 'Russia': 2.069622554283472e-12, 'UAE': 5.347615604054151e-12, 'UK': 2.380241243495859e-10, 'ULA': 2.3614121662622328e-06, 'USA': 5.874674819866227e-14, 'SpaceX': 6.057623632682208e-14}",506,2014,0.5889058170663772,False,SpaceX,0.08339818544444877,1,0.3644024826947082,True
China,{},0.0,"{'China': 0.8496052631578948, 'France': 0.5551456766917293, 'Germany': 0.6651603498542275, 'India': 0.8361705657872905, 'Israel': 0.7560215844984057, 'Japan': 0.8630303859841226, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7417465388711395, 'ULA': 0.6744385026737968, 'USA': 0.7428038777032065, 'SpaceX': 0.9464285714285714}","{'China': 0.999928798864319, 'France': 2.5625150099373157e-22, 'Germany': 4.777828069104356e-08, 'India': 2.842262803179771e-17, 'Israel': 3.4954125608581785e-22, 'Japan': 2.272170013007788e-19, 'Russia': 1.6040094920054028e-16, 'UAE': 7.114973691509044e-05, 'UK': 5.198457356453821e-15, 'ULA': 1.1870109318952557e-13, 'USA': 3.618041553798006e-09, 'SpaceX': 2.319555637230874e-12}",509,2024,0.8461338781048496,False,SpaceX,0.08339818544444877,1,0.10717442165623581,True
India,{'p_510_0': 'SpaceX'},1992645446236.7087,"{'China': 0.8221986417657047, 'France': 0.5551456766917293, 'Germany': 0.6651603498542275, 'India': 0.8361705657872905, 'Israel': 0.7560215844984057, 'Japan': 0.8630303859841226, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7417465388711395, 'ULA': 0.6744385026737968, 'USA': 0.7428038777032065, 'SpaceX': 0.9464285714285714}","{'China': 0.0005758575959825737, 'France': 3.648065727937831e-12, 'Germany': 2.7697620450499533e-18, 'India': 0.2613019554939556, 'Israel': 1.5868602068454205e-08, 'Japan': 4.1241092048631484e-17, 'Russia': 2.624315306075156e-10, 'UAE': 1.7449280069744563e-13, 'UK': 6.701330823475906e-16, 'ULA': 0.7381219529124206, 'USA': 2.178626412688273e-07, 'SpaceX': 1.4296539717322882e-13}",510,2013,0.8356141422236415,False,SpaceX,0.08339818544444877,1,0.11769415753744394,True
Japan,"{'p_511_0': 'SpaceX', 'p_511_1': 'SpaceX'}",3.867412303842038e+18,"{'China': 0.8221986417657047, 'France': 0.5551456766917293, 'Germany': 0.6651603498542275, 'India': 0.7981628127969592, 'Israel': 0.7560215844984057, 'Japan': 0.8630303859841226, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7417465388711395, 'ULA': 0.6744385026737968, 'USA': 0.7428038777032065, 'SpaceX': 0.9464285714285714}","{'China': 3.1122643338397104e-07, 'France': 1.0523399853129204e-17, 'Germany': 0.8330712463900756, 'India': 4.608814704212023e-14, 'Israel': 7.149616832346603e-05, 'Japan': 0.02807294893314007, 'Russia': 7.673260755631314e-16, 'UAE': 1.2956691429283872e-08, 'UK': 5.528017009608702e-10, 'ULA': 0.13878102336430112, 'USA': 2.911753576172192e-06, 'SpaceX': 4.865461011811898e-08}",511,2023,0.951678293383076,True,SpaceX,0.08339818544444877,1,0.0016300063780094742,True
China,"{'p_512_0': 'SpaceX', 'p_512_1': 'SpaceX'}",4.3940369876846044e+18,"{'China': 0.8221986417657047, 'France': 0.5551456766917293, 'Germany': 0.6651603498542275, 'India': 0.7981628127969592, 'Israel': 0.7560215844984057, 'Japan': 0.8681033346513773, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7417465388711395, 'ULA': 0.6744385026737968, 'USA': 0.7428038777032065, 'SpaceX': 0.9464285714285714}","{'China': 0.9999590349623491, 'France': 4.458533678248914e-06, 'Germany': 9.814059898672526e-18, 'India': 2.4059123094492496e-16, 'Israel': 8.471509014332663e-15, 'Japan': 1.407149708934089e-09, 'Russia': 2.2063786688072228e-10, 'UAE': 3.289522610751248e-05, 'UK': 1.742020550254429e-14, 'ULA': 1.4936430837822319e-10, 'USA': 3.609498082907012e-06, 'SpaceX': 2.6041643855612997e-12}",512,2020,0.8461338781048496,True,SpaceX,0.07832523677719405,1,0.10717442165623581,True
France,{'p_513_0': 'SpaceX'},1.6415839875007066e+18,"{'China': 0.8277549342105264, 'France': 0.5551456766917293, 'Germany': 0.6651603498542275, 'India': 0.7981628127969592, 'Israel': 0.7560215844984057, 'Japan': 0.8681033346513773, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7417465388711395, 'ULA': 0.6744385026737968, 'USA': 0.7428038777032065, 'SpaceX': 0.9464285714285714}","{'China': 6.001535819912843e-08, 'France': 0.72558000733683, 'Germany': 8.637098104885657e-07, 'India': 0.0041858802038574824, 'Israel': 0.002173703359176151, 'Japan': 1.2029477397949834e-09, 'Russia': 9.489766950190209e-05, 'UAE': 0.00014557255381717965, 'UK': 0.00966036673295148, 'ULA': 0.2200368032914778, 'USA': 0.03811890862867497, 'SpaceX': 2.935295596759153e-06}",513,2017,0.5889058170663772,False,SpaceX,0.07832523677719405,1,0.3644024826947082,True
SpaceX,{'p_514_0': 'SpaceX'},3.557668631747554e+17,"{'China': 0.8277549342105264, 'France': 0.536002722323049, 'Germany': 0.6651603498542275, 'India': 0.7981628127969592, 'Israel': 0.7560215844984057, 'Japan': 0.8681033346513773, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7417465388711395, 'ULA': 0.6744385026737968, 'USA': 0.7428038777032065, 'SpaceX': 0.9464285714285714}","{'China': 1.6215578846623164e-08, 'France': 2.50967659343764e-25, 'Germany': 2.6335716072994154e-11, 'India': 2.3005333091648278e-14, 'Israel': 1.1098594726015913e-20, 'Japan': 2.9480429649774394e-17, 'Russia': 1.1121049935922046e-14, 'UAE': 1.475655137728309e-19, 'UK': 5.61849764978512e-17, 'ULA': 1.4248895873058208e-23, 'USA': 5.072885659584744e-26, 'SpaceX': 0.9999999837580512}",514,2019,0.9533082997610854,True,SpaceX,0.07832523677719405,1,0.0,True
China,{'p_515_1': 'SpaceX'},3.0345917832781e+18,"{'China': 0.8277549342105264, 'France': 0.536002722323049, 'Germany': 0.6651603498542275, 'India': 0.7981628127969592, 'Israel': 0.7560215844984057, 'Japan': 0.8681033346513773, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7417465388711395, 'ULA': 0.6744385026737968, 'USA': 0.7428038777032065, 'SpaceX': 0.9482758620689655}","{'China': 0.9999999996345829, 'France': 7.464993303713868e-23, 'Germany': 1.3216094445346762e-20, 'India': 1.5784228997444312e-17, 'Israel': 4.6218275808203755e-21, 'Japan': 6.738652970926715e-14, 'Russia': 4.223579968907341e-20, 'UAE': 1.2230511650633321e-15, 'UK': 3.674087830393546e-15, 'ULA': 3.4971903074129167e-16, 'USA': 8.3056983219524e-17, 'SpaceX': 3.653444329519195e-10}",515,2020,0.8461338781048496,True,SpaceX,0.08017252741758818,1,0.10717442165623581,True
UAE,{'p_518_0': 'SpaceX'},2.9771696315491256e+18,"{'China': 0.8329744816586923, 'France': 0.536002722323049, 'Germany': 0.6651603498542275, 'India': 0.7981628127969592, 'Israel': 0.7560215844984057, 'Japan': 0.8681033346513773, 'Russia': 0.5263028169014085, 'UAE': 0.8039094650205763, 'UK': 0.7417465388711395, 'ULA': 0.6744385026737968, 'USA': 0.7428038777032065, 'SpaceX': 0.9482758620689655}","{'China': 0.37686613179576905, 'France': 6.751202944687947e-12, 'Germany': 1.919631579976472e-09, 'India': 1.0590226465615634e-05, 'Israel': 3.559113353303227e-07, 'Japan': 0.00010530224061730477, 'Russia': 0.13466961957567516, 'UAE': 0.48818881155024124, 'UK': 7.761669709609569e-08, 'ULA': 0.0001588893073019139, 'USA': 1.123854927582804e-11, 'SpaceX': 2.198382759969884e-07}",518,2021,0.6961247422806927,True,SpaceX,0.08017252741758818,1,0.2571835574803928,True
USA,{'p_519_0': 'SpaceX'},1.6096790006842145e+18,"{'China': 0.8329744816586923, 'France': 0.536002722323049, 'Germany': 0.6651603498542275, 'India': 0.7981628127969592, 'Israel': 0.7560215844984057, 'Japan': 0.8681033346513773, 'Russia': 0.5263028169014085, 'UAE': 0.8142300194931774, 'UK': 0.7417465388711395, 'ULA': 0.6744385026737968, 'USA': 0.7428038777032065, 'SpaceX': 0.9482758620689655}","{'China': 2.9279305382489737e-24, 'France': 7.052135538964729e-13, 'Germany': 2.804374826159131e-09, 'India': 3.663809015249406e-20, 'Israel': 3.124308696452341e-23, 'Japan': 3.7343638258559726e-22, 'Russia': 8.82752256180309e-22, 'UAE': 7.331878278390885e-14, 'UK': 8.989262613595571e-20, 'ULA': 3.289626978466145e-22, 'USA': 0.9999999971948466, 'SpaceX': 3.4101889511953547e-20}",519,2021,0.6176984142361054,True,SpaceX,0.08017252741758818,1,0.33560988552498006,True
India,"{'p_524_2': 'SpaceX', 'p_524_1': 'SpaceX', 'p_524_0': 'SpaceX'}",4.5361100023244334e+18,"{'China': 0.8329744816586923, 'France': 0.536002722323049, 'Germany': 0.6651603498542275, 'India': 0.7981628127969592, 'Israel': 0.7560215844984057, 'Japan': 0.8681033346513773, 'Russia': 0.5263028169014085, 'UAE': 0.8142300194931774, 'UK': 0.7417465388711395, 'ULA': 0.6744385026737968, 'USA': 0.7563405157188272, 'SpaceX': 0.9482758620689655}","{'China': 1.1375898244874014e-10, 'France': 9.083155120721148e-19, 'Germany': 7.443119800774885e-11, 'India': 0.9999999737545432, 'Israel': 2.0967306075280652e-10, 'Japan': 1.1037101212115694e-11, 'Russia': 9.593172827745836e-16, 'UAE': 6.5026691353624956e-09, 'UK': 1.3196977377892706e-14, 'ULA': 3.2264258148261153e-13, 'USA': 1.933355030698067e-08, 'SpaceX': 9.039747332087343e-17}",524,2021,0.8356141422236415,True,SpaceX,0.08017252741758818,1,0.11769415753744394,True
UK,{'p_525_0': 'SpaceX'},4.383022573750123e+17,"{'China': 0.8329744816586923, 'France': 0.536002722323049, 'Germany': 0.6651603498542275, 'India': 0.8069383426753522, 'Israel': 0.7560215844984057, 'Japan': 0.8681033346513773, 'Russia': 0.5263028169014085, 'UAE': 0.8142300194931774, 'UK': 0.7417465388711395, 'ULA': 0.6744385026737968, 'USA': 0.7563405157188272, 'SpaceX': 0.9482758620689655}","{'China': 8.214471840637841e-16, 'France': 5.479319829771348e-17, 'Germany': 3.601414169980768e-19, 'India': 6.312784027780328e-18, 'Israel': 6.280341575696523e-18, 'Japan': 3.90201878217048e-12, 'Russia': 5.20650418904254e-15, 'UAE': 2.9066653256679608e-11, 'UK': 0.9999999998911072, 'ULA': 1.4931755796105084e-11, 'USA': 1.5099555369521649e-15, 'SpaceX': 6.098466652884513e-11}",525,2015,0.8424731089686259,True,SpaceX,0.08017252741758818,1,0.11083519079245951,True
Japan,"{'p_526_1': 'SpaceX', 'p_526_2': 'SpaceX', 'p_526_0': 'SpaceX'}",5.613190913827682e+18,"{'China': 0.8329744816586923, 'France': 0.536002722323049, 'Germany': 0.6651603498542275, 'India': 0.8069383426753522, 'Israel': 0.7560215844984057, 'Japan': 0.8681033346513773, 'Russia': 0.5263028169014085, 'UAE': 0.8142300194931774, 'UK': 0.7493422289043413, 'ULA': 0.6744385026737968, 'USA': 0.7563405157188272, 'SpaceX': 0.9482758620689655}","{'China': 8.779605327607187e-25, 'France': 1.6553716964384166e-11, 'Germany': 7.666890884785326e-25, 'India': 5.316520571054399e-16, 'Israel': 2.318650470670525e-17, 'Japan': 0.9999999937807089, 'Russia': 6.195494194584062e-09, 'UAE': 1.1250763284058797e-24, 'UK': 7.242194514455458e-12, 'ULA': 4.487877748937359e-17, 'USA': 6.840548077442857e-22, 'SpaceX': 4.1343323596576006e-16}",526,2024,0.951678293383076,True,SpaceX,0.08017252741758818,1,0.0016300063780094742,True
SpaceX,{'p_532_0': 'SpaceX'},1.5383247828218348e+18,"{'China': 0.8329744816586923, 'France': 0.536002722323049, 'Germany': 0.6651603498542275, 'India': 0.8069383426753522, 'Israel': 0.7560215844984057, 'Japan': 0.8728139298423996, 'Russia': 0.5263028169014085, 'UAE': 0.8142300194931774, 'UK': 0.7493422289043413, 'ULA': 0.6744385026737968, 'USA': 0.7563405157188272, 'SpaceX': 0.9482758620689655}","{'China': 3.725160074985284e-07, 'France': 6.219561511988655e-12, 'Germany': 1.2072362484671068e-10, 'India': 6.140699696784109e-12, 'Israel': 4.8089327453525034e-15, 'Japan': 1.0873398308792475e-10, 'Russia': 2.3551624077907788e-08, 'UAE': 4.762329689394887e-08, 'UK': 3.6574782469790773e-10, 'ULA': 1.4004645845915975e-15, 'USA': 2.8832934402865162e-09, 'SpaceX': 0.9999995528182062}",532,2014,0.9533082997610854,True,SpaceX,0.07546193222656594,1,0.0,True
Israel,"{'p_534_0': 'SpaceX', 'p_534_1': 'SpaceX', 'p_534_2': 'SpaceX'}",3.287596974927868e+18,"{'China': 0.8329744816586923, 'France': 0.536002722323049, 'Germany': 0.6651603498542275, 'India': 0.8069383426753522, 'Israel': 0.7560215844984057, 'Japan': 0.8728139298423996, 'Russia': 0.5263028169014085, 'UAE': 0.8142300194931774, 'UK': 0.7493422289043413, 'ULA': 0.6744385026737968, 'USA': 0.7563405157188272, 'SpaceX': 0.95}","{'China': 0.0044993152468153835, 'France': 2.3511340950917755e-17, 'Germany': 0.0003952076088642157, 'India': 2.4357368602616555e-15, 'Israel': 0.9950346632594735, 'Japan': 3.317141765378585e-12, 'Russia': 1.0027045776646252e-08, 'UAE': 6.477401941376154e-17, 'UK': 4.7214859000764934e-18, 'ULA': 7.080385306774484e-05, 'USA': 9.227201051790487e-13, 'SpaceX': 4.910497889739762e-13}",534,2014,0.760047313928979,True,SpaceX,0.07718607015760037,1,0.1932609858321065,True
Japan,{'p_537_0': 'SpaceX'},2343236282548.3423,"{'China': 0.8329744816586923, 'France': 0.536002722323049, 'Germany': 0.6651603498542275, 'India': 0.8069383426753522, 'Israel': 0.7647350993377484, 'Japan': 0.8728139298423996, 'Russia': 0.5263028169014085, 'UAE': 0.8142300194931774, 'UK': 0.7493422289043413, 'ULA': 0.6744385026737968, 'USA': 0.7563405157188272, 'SpaceX': 0.95}","{'China': 0.029641535467378938, 'France': 2.9779141200304794e-14, 'Germany': 4.493002218638523e-17, 'India': 4.286406851070753e-06, 'Israel': 3.9533386453396997e-14, 'Japan': 0.9703440902919765, 'Russia': 3.9581955438303993e-17, 'UAE': 1.0087833423268241e-05, 'UK': 4.150836214853858e-18, 'ULA': 7.599105218308605e-18, 'USA': 2.383796114738049e-13, 'SpaceX': 6.242917756268467e-14}",537,2012,0.951678293383076,True,SpaceX,0.07718607015760037,1,0.0016300063780094742,True
UAE,"{'p_538_0': 'SpaceX', 'p_538_1': 'SpaceX'}",4.645132953388848e+18,"{'China': 0.8329744816586923, 'France': 0.536002722323049, 'Germany': 0.6651603498542275, 'India': 0.8069383426753522, 'Israel': 0.7647350993377484, 'Japan': 0.8771996563995582, 'Russia': 0.5263028169014085, 'UAE': 0.8142300194931774, 'UK': 0.7493422289043413, 'ULA': 0.6744385026737968, 'USA': 0.7563405157188272, 'SpaceX': 0.95}","{'China': 3.0841861338505593e-16, 'France': 1.1605272935708201e-15, 'Germany': 1.4381441258991469e-18, 'India': 6.859076983752323e-12, 'Israel': 3.2643838904359447e-10, 'Japan': 1.8518928798604955e-17, 'Russia': 2.083268733568084e-17, 'UAE': 0.9999999996658322, 'UK': 8.687760384798651e-13, 'ULA': 6.0656521143295636e-18, 'USA': 2.9466017292978272e-22, 'SpaceX': 1.1050326418267603e-20}",538,2019,0.6961247422806927,True,SpaceX,0.07280034360044174,1,0.2571835574803928,True
SpaceX,{'p_539_0': 'SpaceX'},3.118551715241327e+18,"{'China': 0.8329744816586923, 'France': 0.536002722323049, 'Germany': 0.6651603498542275, 'India': 0.8069383426753522, 'Israel': 0.7647350993377484, 'Japan': 0.8771996563995582, 'Russia': 0.5263028169014085, 'UAE': 0.8235185185185185, 'UK': 0.7493422289043413, 'ULA': 0.6744385026737968, 'USA': 0.7563405157188272, 'SpaceX': 0.95}","{'China': 6.718493341408508e-14, 'France': 1.131733077570725e-21, 'Germany': 9.499135238468018e-26, 'India': 1.2910464147866848e-06, 'Israel': 6.076768981847788e-15, 'Japan': 8.474967767332777e-15, 'Russia': 1.3611570599634114e-26, 'UAE': 3.114327104598329e-22, 'UK': 1.0276933052186009e-22, 'ULA': 3.9169830324228646e-19, 'USA': 5.92617354338045e-20, 'SpaceX': 0.9999987089535035}",539,2018,0.9533082997610854,True,SpaceX,0.07280034360044174,1,0.0,True
France,{'p_549_0': 'SpaceX'},5.0423918542433043e+17,"{'China': 0.8329744816586923, 'France': 0.536002722323049, 'Germany': 0.6651603498542275, 'India': 0.8069383426753522, 'Israel': 0.7647350993377484, 'Japan': 0.8771996563995582, 'Russia': 0.5263028169014085, 'UAE': 0.8235185185185185, 'UK': 0.7493422289043413, 'ULA': 0.6744385026737968, 'USA': 0.7563405157188272, 'SpaceX': 0.9516129032258065}","{'China': 2.593638188471886e-25, 'France': 0.8825536277204248, 'Germany': 5.568032593932168e-07, 'India': 1.235354037222305e-17, 'Israel': 2.529821767353799e-23, 'Japan': 2.93256004153203e-26, 'Russia': 1.5906044995803933e-21, 'UAE': 3.6899466368833687e-16, 'UK': 1.1263412404474128e-23, 'ULA': 2.24955183503445e-18, 'USA': 3.1204679940459413e-15, 'SpaceX': 0.11744581547631235}",549,2021,0.5889058170663772,True,SpaceX,0.07441324682624828,1,0.3644024826947082,True
Japan,{'p_551_0': 'SpaceX'},3.168356339114384e+18,"{'China': 0.8329744816586923, 'France': 0.551469298245614, 'Germany': 0.6651603498542275, 'India': 0.8069383426753522, 'Israel': 0.7647350993377484, 'Japan': 0.8771996563995582, 'Russia': 0.5263028169014085, 'UAE': 0.8235185185185185, 'UK': 0.7493422289043413, 'ULA': 0.6744385026737968, 'USA': 0.7563405157188272, 'SpaceX': 0.9516129032258065}","{'China': 3.2407675311990996e-07, 'France': 0.4946898525291589, 'Germany': 4.458652791439196e-18, 'India': 2.3657245727479865e-08, 'Israel': 2.4333455617788255e-17, 'Japan': 0.49251510634380347, 'Russia': 1.1260909348077414e-11, 'UAE': 0.012733093681465928, 'UK': 1.745093356401619e-11, 'ULA': 3.6947058771999336e-11, 'USA': 4.234800766040481e-10, 'SpaceX': 6.159922243372204e-05}",551,2017,0.951678293383076,True,SpaceX,0.07441324682624828,1,0.0016300063780094742,True
